
 
					TH				PH
				---------------------------	---------------------------
THETA      	PHI        	P.REAL     	P.IMAG     	P.REAL     	P.IMAG     
-----------	-----------	-----------	-----------	-----------	-----------
85.000000	145.000000	 0.168942	 0.023421	 0.079187	-0.011263
85.000000	150.000000	 0.175966	 0.031410	 0.071272	-0.005126
85.000000	155.000000	 0.183535	 0.037691	 0.059599	-0.004910
85.000000	160.000000	 0.185351	 0.046771	 0.049734	-0.001061
85.000000	165.000000	 0.187583	 0.053678	 0.038872	 0.001456
85.000000	170.000000	 0.192574	 0.061934	 0.026021	 0.000945
85.000000	175.000000	 0.190980	 0.069977	 0.016125	-0.000791
85.000000	180.000000	-0.187183	-0.077196	-0.002323	-0.001759
90.000000	 0.000000	-0.129106	-0.079344	-0.003121	 0.003243
90.000000	 5.000000	-0.128576	-0.075649	 0.009142	-0.000446
90.000000	10.000000	-0.132080	-0.070756	 0.018850	-0.000621
90.000000	15.000000	-0.130037	-0.063709	 0.029809	-0.001678
90.000000	20.000000	-0.128034	-0.057048	 0.038087	-0.006487
90.000000	25.000000	-0.124855	-0.052437	 0.044335	-0.009397
90.000000	30.000000	-0.122554	-0.046835	 0.053678	-0.011452
90.000000	35.000000	-0.117749	-0.040036	 0.062218	-0.014919
90.000000	40.000000	-0.108720	-0.038607	 0.071752	-0.020352
90.000000	45.000000	-0.099694	-0.032078	 0.077484	-0.023713
90.000000	50.000000	-0.089761	-0.030967	 0.081076	-0.027104
90.000000	55.000000	-0.078175	-0.027600	 0.087286	-0.032909
90.000000	60.000000	-0.070060	-0.023180	 0.089969	-0.035056
90.000000	65.000000	-0.057619	-0.021942	 0.091827	-0.040605
90.000000	70.000000	-0.045081	-0.018883	 0.097689	-0.040058
90.000000	75.000000	-0.032284	-0.018262	 0.099014	-0.042295
90.000000	80.000000	-0.017428	-0.016630	 0.101823	-0.046868
90.000000	85.000000	-0.004956	-0.015374	 0.099271	-0.047230
90.000000	90.000000	 0.009969	-0.014107	 0.101433	-0.048018
90.000000	95.000000	 0.023070	-0.013644	 0.099974	-0.045964
90.000000	100.000000	 0.038346	-0.015625	 0.101470	-0.044520
90.000000	105.000000	 0.049366	-0.016129	 0.100401	-0.042114
90.000000	110.000000	 0.060954	-0.012134	 0.098161	-0.039959
90.000000	115.000000	 0.073474	-0.010254	 0.095617	-0.039327
90.000000	120.000000	 0.088032	-0.006520	 0.090653	-0.037232
90.000000	125.000000	 0.097781	-0.004432	 0.087644	-0.029628
90.000000	130.000000	 0.108894	 0.000703	 0.081898	-0.027095
90.000000	135.000000	 0.117539	 0.006450	 0.077118	-0.023035
90.000000	140.000000	 0.123785	 0.011967	 0.070071	-0.020160
90.000000	145.000000	 0.136027	 0.016481	 0.063540	-0.014619
90.000000	150.000000	 0.142598	 0.026823	 0.054856	-0.009992
90.000000	155.000000	 0.148441	 0.035216	 0.047232	-0.009293
90.000000	160.000000	 0.152608	 0.040297	 0.038393	-0.005596
90.000000	165.000000	 0.154911	 0.048961	 0.029578	-0.004521
90.000000	170.000000	 0.157888	 0.055650	 0.019791	-0.002817
90.000000	175.000000	 0.155355	 0.062694	 0.010622	-0.002692
90.000000	180.000000	-0.155480	-0.067412	-0.000765	 0.000485
95.000000	 0.000000	-0.117244	-0.058993	-0.001426	 0.002272
95.000000	 5.000000	-0.117983	-0.054452	 0.007733	-0.000094
95.000000	10.000000	-0.116816	-0.052743	 0.013239	-0.001910
95.000000	15.000000	-0.114952	-0.049539	 0.021062	-0.003157
95.000000	20.000000	-0.113100	-0.043867	 0.028096	-0.007231
95.000000	25.000000	-0.108756	-0.039742	 0.032549	-0.009058
95.000000	30.000000	-0.107282	-0.036249	 0.038419	-0.012242
95.000000	35.000000	-0.097654	-0.031171	 0.043568	-0.012998
95.000000	40.000000	-0.092758	-0.028361	 0.050895	-0.018063
95.000000	45.000000	-0.085497	-0.024640	 0.057173	-0.019375
95.000000	50.000000	-0.077338	-0.023228	 0.058895	-0.020522
95.000000	55.000000	-0.069062	-0.020377	 0.062895	-0.025530
95.000000	60.000000	-0.061469	-0.019807	 0.066946	-0.028521
95.000000	65.000000	-0.049687	-0.018249	 0.069143	-0.031888
95.000000	70.000000	-0.035346	-0.014498	 0.073787	-0.035005
95.000000	75.000000	-0.026237	-0.015861	 0.075737	-0.039347
95.000000	80.000000	-0.014271	-0.015029	 0.077128	-0.037457
95.000000	85.000000	-0.004661	-0.010871	 0.077626	-0.039538
95.000000	90.000000	 0.008502	-0.015390	 0.079038	-0.040483
95.000000	95.000000	 0.019938	-0.014461	 0.076054	-0.039680
95.000000	100.000000	 0.032712	-0.012055	 0.076405	-0.039651
95.000000	105.000000	 0.043336	-0.013542	 0.075763	-0.039556
95.000000	110.000000	 0.056712	-0.008664	 0.073956	-0.038158
95.000000	115.000000	 0.067234	-0.007875	 0.071634	-0.035134
95.000000	120.000000	 0.079985	-0.005878	 0.069939	-0.033439
95.000000	125.000000	 0.089801	-0.005346	 0.066946	-0.028341
95.000000	130.000000	 0.100428	-0.001208	 0.060901	-0.027062
95.000000	135.000000	 0.110321	 0.001797	 0.058643	-0.021192
95.000000	140.000000	 0.115355	 0.007413	 0.054537	-0.018167
95.000000	145.000000	 0.123009	 0.012531	 0.049557	-0.016233
95.000000	150.000000	 0.129241	 0.019544	 0.042408	-0.014155
95.000000	155.000000	 0.135099	 0.027090	 0.035089	-0.010490
95.000000	160.000000	 0.139117	 0.028881	 0.029187	-0.005994
95.000000	165.000000	 0.140078	 0.037397	 0.023898	-0.005779
95.000000	170.000000	 0.142656	 0.041499	 0.016458	-0.002490
95.000000	175.000000	 0.143031	 0.047238	 0.008113	-0.001245
95.000000	180.000000	-0.143680	-0.053350	-0.000827	 0.000680
100.000000	 0.000000	-0.103642	-0.051990	-0.002166	-0.000274
100.000000	 5.000000	-0.106945	-0.048489	 0.003292	 0.000134
100.000000	10.000000	-0.106503	-0.042709	 0.009443	-0.001450
100.000000	15.000000	-0.106571	-0.037456	 0.014187	-0.005064
100.000000	20.000000	-0.104539	-0.034005	 0.019458	-0.008204
100.000000	25.000000	-0.097768	-0.028423	 0.025248	-0.010092
100.000000	30.000000	-0.096954	-0.024752	 0.029636	-0.013262
100.000000	35.000000	-0.088964	-0.022458	 0.036020	-0.015090
100.000000	40.000000	-0.083985	-0.019939	 0.039048	-0.020477
100.000000	45.000000	-0.076469	-0.016862	 0.042512	-0.023736
100.000000	50.000000	-0.068970	-0.012966	 0.046209	-0.027669
100.000000	55.000000	-0.061240	-0.010491	 0.048607	-0.028647
100.000000	60.000000	-0.052882	-0.011282	 0.051771	-0.032245
100.000000	65.000000	-0.045164	-0.011844	 0.052478	-0.034397
100.000000	70.000000	-0.033849	-0.010228	 0.054118	-0.035758
100.000000	75.000000	-0.024485	-0.010255	 0.055863	-0.038498
100.000000	80.000000	-0.013723	-0.010698	 0.055251	-0.038261
100.000000	85.000000	-0.003810	-0.009599	 0.058313	-0.039995
100.000000	90.000000	 0.007644	-0.013546	 0.056836	-0.040129
100.000000	95.000000	 0.015805	-0.012073	 0.056830	-0.042260
100.000000	100.000000	 0.026806	-0.012182	 0.058684	-0.038590
100.000000	105.000000	 0.037159	-0.013793	 0.056793	-0.036363
100.000000	110.000000	 0.047770	-0.010461	 0.056308	-0.034934
100.000000	115.000000	 0.055626	-0.008562	 0.054793	-0.032166
100.000000	120.000000	 0.065701	-0.005782	 0.051700	-0.032742
100.000000	125.000000	 0.073081	-0.009232	 0.049842	-0.030056
100.000000	130.000000	 0.079302	-0.005168	 0.048206	-0.028656
100.000000	135.000000	 0.088296	-0.001095	 0.046057	-0.023291
100.000000	140.000000	 0.095370	 0.000547	 0.042742	-0.019634
100.000000	145.000000	 0.101070	 0.006323	 0.038778	-0.019059
100.000000	150.000000	 0.109360	 0.011493	 0.036236	-0.015356
100.000000	155.000000	 0.113449	 0.017726	 0.027377	-0.010107
100.000000	160.000000	 0.114240	 0.020923	 0.024171	-0.008676
100.000000	165.000000	 0.116964	 0.026987	 0.020737	-0.008628
100.000000	170.000000	 0.118556	 0.030783	 0.014062	-0.005404
100.000000	175.000000	 0.118387	 0.037789	 0.007970	-0.004743
100.000000	180.000000	-0.118095	-0.041985	-0.002574	 0.002874
105.000000	 0.000000	-0.104035	-0.038249	-0.001745	 0.003358
105.000000	 5.000000	-0.105253	-0.035951	 0.001708	 0.001829
105.000000	10.000000	-0.103096	-0.031218	 0.008018	 0.000069
105.000000	15.000000	-0.100940	-0.025906	 0.011872	-0.002651
105.000000	20.000000	-0.100310	-0.024470	 0.016321	-0.005497
105.000000	25.000000	-0.096728	-0.021442	 0.020854	-0.009396
105.000000	30.000000	-0.093700	-0.016811	 0.021382	-0.012694
105.000000	35.000000	-0.087781	-0.014109	 0.025135	-0.016168
105.000000	40.000000	-0.083013	-0.013261	 0.027754	-0.020009
105.000000	45.000000	-0.076580	-0.011366	 0.028822	-0.021968
105.000000	50.000000	-0.068698	-0.009565	 0.031498	-0.025745
105.000000	55.000000	-0.062386	-0.009675	 0.034881	-0.027771
105.000000	60.000000	-0.053069	-0.008174	 0.035819	-0.033595
105.000000	65.000000	-0.043718	-0.007901	 0.036510	-0.034988
105.000000	70.000000	-0.035268	-0.008022	 0.037811	-0.036663
105.000000	75.000000	-0.025856	-0.009272	 0.038916	-0.037237
105.000000	80.000000	-0.017893	-0.010027	 0.037121	-0.039490
105.000000	85.000000	-0.006922	-0.012667	 0.038983	-0.040919
105.000000	90.000000	 0.005158	-0.015971	 0.038310	-0.040265
105.000000	95.000000	 0.011655	-0.015066	 0.039301	-0.042130
105.000000	100.000000	 0.021200	-0.018001	 0.038313	-0.041463
105.000000	105.000000	 0.031350	-0.017474	 0.036857	-0.042485
105.000000	110.000000	 0.040761	-0.019262	 0.036544	-0.039002
105.000000	115.000000	 0.049680	-0.021586	 0.035411	-0.037654
105.000000	120.000000	 0.059774	-0.018714	 0.033975	-0.036821
105.000000	125.000000	 0.067936	-0.020662	 0.034362	-0.032136
105.000000	130.000000	 0.075654	-0.018696	 0.033072	-0.030463
105.000000	135.000000	 0.084038	-0.014574	 0.029435	-0.028407
105.000000	140.000000	 0.092323	-0.013182	 0.027994	-0.024549
105.000000	145.000000	 0.096298	-0.008727	 0.024861	-0.020763
105.000000	150.000000	 0.101993	-0.004539	 0.024067	-0.017021
105.000000	155.000000	 0.108432	-0.001138	 0.017074	-0.015041
105.000000	160.000000	 0.111168	 0.002004	 0.017089	-0.014240
105.000000	165.000000	 0.114532	 0.006747	 0.013133	-0.011567
105.000000	170.000000	 0.114961	 0.010227	 0.008286	-0.006129
105.000000	175.000000	 0.116173	 0.013759	 0.002820	-0.004791
105.000000	180.000000	-0.117929	-0.017159	 0.000713	 0.004221
110.000000	 0.000000	-0.089404	-0.023785	-0.000752	 0.003511
110.000000	 5.000000	-0.088167	-0.019451	 0.003695	-0.001230
110.000000	10.000000	-0.087353	-0.017288	 0.006740	-0.003823
110.000000	15.000000	-0.086574	-0.015536	 0.008913	-0.005910
110.000000	20.000000	-0.084074	-0.011473	 0.012378	-0.007083
110.000000	25.000000	-0.081958	-0.009812	 0.014411	-0.011192
110.000000	30.000000	-0.078943	-0.007873	 0.016982	-0.014307
110.000000	35.000000	-0.075321	-0.004264	 0.019279	-0.015835
110.000000	40.000000	-0.071544	-0.003758	 0.021090	-0.019533
110.000000	45.000000	-0.065781	-0.004402	 0.022128	-0.021913
110.000000	50.000000	-0.058086	-0.004351	 0.022522	-0.024181
110.000000	55.000000	-0.054311	-0.003540	 0.025978	-0.027715
110.000000	60.000000	-0.047317	-0.002647	 0.026253	-0.031948
110.000000	65.000000	-0.037762	-0.005113	 0.028091	-0.033128
110.000000	70.000000	-0.030993	-0.004865	 0.028244	-0.037513
110.000000	75.000000	-0.022286	-0.006588	 0.028540	-0.036179
110.000000	80.000000	-0.015392	-0.006623	 0.029168	-0.037274
110.000000	85.000000	-0.006972	-0.007435	 0.029169	-0.038434
110.000000	90.000000	 0.001743	-0.011782	 0.029528	-0.039454
110.000000	95.000000	 0.009410	-0.013625	 0.029705	-0.041388
110.000000	100.000000	 0.016411	-0.016936	 0.028345	-0.039613
110.000000	105.000000	 0.024565	-0.018495	 0.028680	-0.040008
110.000000	110.000000	 0.034435	-0.022026	 0.025717	-0.038723
110.000000	115.000000	 0.041719	-0.024158	 0.024829	-0.037230
110.000000	120.000000	 0.049859	-0.025725	 0.026086	-0.034825
110.000000	125.000000	 0.056656	-0.025306	 0.024558	-0.032801
110.000000	130.000000	 0.065505	-0.024694	 0.022082	-0.028664
110.000000	135.000000	 0.073326	-0.025806	 0.022810	-0.027577
110.000000	140.000000	 0.080220	-0.023486	 0.023737	-0.026119
110.000000	145.000000	 0.084124	-0.021179	 0.020418	-0.019535
110.000000	150.000000	 0.087094	-0.019638	 0.019002	-0.016948
110.000000	155.000000	 0.095924	-0.016882	 0.014232	-0.015920
110.000000	160.000000	 0.099737	-0.013584	 0.014393	-0.011361
110.000000	165.000000	 0.101428	-0.009347	 0.009228	-0.008588
110.000000	170.000000	 0.104185	-0.006894	 0.006697	-0.005896
110.000000	175.000000	 0.106419	-0.004682	 0.002782	-0.004088
110.000000	180.000000	-0.106890	-0.002152	 0.001235	 0.001936
115.000000	 0.000000	-0.075102	-0.001725	-0.001400	-0.000640
115.000000	 5.000000	-0.074375	 0.000708	 0.000442	-0.003690
115.000000	10.000000	-0.074861	 0.005504	 0.002671	-0.002762
115.000000	15.000000	-0.074513	 0.006938	 0.003436	-0.006752
115.000000	20.000000	-0.071417	 0.010214	 0.005498	-0.010053
115.000000	25.000000	-0.070240	 0.010326	 0.005123	-0.012828
115.000000	30.000000	-0.067963	 0.009018	 0.007059	-0.015357
115.000000	35.000000	-0.064040	 0.010434	 0.008184	-0.016193
115.000000	40.000000	-0.060942	 0.010921	 0.008319	-0.018779
115.000000	45.000000	-0.057324	 0.010235	 0.009117	-0.022467
115.000000	50.000000	-0.049516	 0.008904	 0.009310	-0.024211
115.000000	55.000000	-0.043613	 0.007953	 0.010854	-0.023816
115.000000	60.000000	-0.039302	 0.008401	 0.008321	-0.025752
115.000000	65.000000	-0.033210	 0.005908	 0.008991	-0.027328
115.000000	70.000000	-0.027670	 0.004169	 0.009811	-0.029679
115.000000	75.000000	-0.022142	 0.000080	 0.010400	-0.029632
115.000000	80.000000	-0.016038	-0.003898	 0.010782	-0.032032
115.000000	85.000000	-0.008541	-0.005221	 0.008099	-0.033062
115.000000	90.000000	-0.001631	-0.008365	 0.009229	-0.032902
115.000000	95.000000	 0.007377	-0.012455	 0.011502	-0.034830
115.000000	100.000000	 0.012898	-0.016110	 0.010828	-0.035009
115.000000	105.000000	 0.020348	-0.020008	 0.010806	-0.034224
115.000000	110.000000	 0.029965	-0.023900	 0.010836	-0.033450
115.000000	115.000000	 0.035656	-0.023994	 0.011484	-0.031079
115.000000	120.000000	 0.044479	-0.029433	 0.010678	-0.028899
115.000000	125.000000	 0.049776	-0.032889	 0.010287	-0.028905
115.000000	130.000000	 0.055584	-0.032193	 0.010069	-0.024047
115.000000	135.000000	 0.061891	-0.033290	 0.009559	-0.022553
115.000000	140.000000	 0.069075	-0.032652	 0.008846	-0.021221
115.000000	145.000000	 0.077816	-0.033195	 0.009010	-0.016851
115.000000	150.000000	 0.080320	-0.032676	 0.010907	-0.016163
115.000000	155.000000	 0.084622	-0.030451	 0.008675	-0.013632
115.000000	160.000000	 0.090638	-0.029821	 0.008074	-0.009880
115.000000	165.000000	 0.095604	-0.027623	 0.004791	-0.008254
115.000000	170.000000	 0.097369	-0.025028	 0.003276	-0.005111
115.000000	175.000000	 0.099003	-0.023397	 0.001607	-0.002640
115.000000	180.000000	-0.101863	 0.017541	 0.001744	 0.000774
120.000000	 0.000000	-0.044460	 0.020525	-0.000643	-0.001147
120.000000	 5.000000	-0.044772	 0.022463	 0.000024	-0.002174
120.000000	10.000000	-0.043540	 0.025985	 0.002895	-0.003212
120.000000	15.000000	-0.043146	 0.025673	 0.002176	-0.007102
120.000000	20.000000	-0.042246	 0.025578	 0.002390	-0.009577
120.000000	25.000000	-0.041141	 0.024833	 0.002512	-0.010318
120.000000	30.000000	-0.040091	 0.022884	 0.002029	-0.011209
120.000000	35.000000	-0.036927	 0.022720	 0.000600	-0.014309
120.000000	40.000000	-0.033474	 0.022284	 0.000107	-0.015979
120.000000	45.000000	-0.031716	 0.019951	 0.000618	-0.016305
120.000000	50.000000	-0.028250	 0.018049	 0.001323	-0.018191
120.000000	55.000000	-0.025483	 0.015698	 0.003349	-0.020056
120.000000	60.000000	-0.024474	 0.014401	 0.003226	-0.023597
120.000000	65.000000	-0.021811	 0.012596	 0.004083	-0.023656
120.000000	70.000000	-0.017645	 0.008786	 0.003316	-0.024327
120.000000	75.000000	-0.013501	 0.005072	 0.002328	-0.026713
120.000000	80.000000	-0.010211	 0.001236	 0.002921	-0.026699
120.000000	85.000000	-0.007185	-0.002827	 0.001383	-0.027633
120.000000	90.000000	-0.002650	-0.005933	 0.001743	-0.027061
120.000000	95.000000	 0.003122	-0.010728	 0.003632	-0.025371
120.000000	100.000000	 0.004725	-0.015322	 0.003635	-0.027991
120.000000	105.000000	 0.010406	-0.018057	 0.002403	-0.028768
120.000000	110.000000	 0.018225	-0.022067	 0.003486	-0.027106
120.000000	115.000000	 0.020454	-0.023618	 0.005459	-0.025817
120.000000	120.000000	 0.024822	-0.026508	 0.003536	-0.023955
120.000000	125.000000	 0.029502	-0.031237	 0.003976	-0.023680
120.000000	130.000000	 0.035578	-0.034342	 0.006009	-0.022491
120.000000	135.000000	 0.040859	-0.035625	 0.005264	-0.021224
120.000000	140.000000	 0.045248	-0.034660	 0.005274	-0.018667
120.000000	145.000000	 0.052789	-0.035295	 0.006219	-0.016599
120.000000	150.000000	 0.057268	-0.037834	 0.005947	-0.015368
120.000000	155.000000	 0.060181	-0.038150	 0.004507	-0.012448
120.000000	160.000000	 0.064923	-0.037653	 0.004789	-0.010645
120.000000	165.000000	 0.068699	-0.037385	 0.004040	-0.007877
120.000000	170.000000	 0.068280	-0.035087	 0.002550	-0.004041
120.000000	175.000000	 0.071075	-0.032509	 0.001295	-0.003152
120.000000	180.000000	-0.075839	 0.028576	 0.001309	 0.002265
125.000000	 0.000000	-0.016491	 0.035520	 0.001220	-0.000632
125.000000	 5.000000	-0.016305	 0.036712	-0.000923	-0.000248
125.000000	10.000000	-0.014126	 0.037438	-0.003131	-0.002798
125.000000	15.000000	-0.015135	 0.035548	-0.004384	-0.004374
125.000000	20.000000	-0.012791	 0.034871	-0.004081	-0.005160
125.000000	25.000000	-0.008892	 0.034617	-0.004530	-0.006695
125.000000	30.000000	-0.010523	 0.031614	-0.006154	-0.006305
125.000000	35.000000	-0.012349	 0.029939	-0.008000	-0.007423
125.000000	40.000000	-0.011570	 0.029655	-0.009371	-0.009054
125.000000	45.000000	-0.010677	 0.026347	-0.010825	-0.010044
125.000000	50.000000	-0.009380	 0.024134	-0.012280	-0.011499
125.000000	55.000000	-0.008518	 0.022498	-0.012747	-0.011640
125.000000	60.000000	-0.007540	 0.019323	-0.012579	-0.012528
125.000000	65.000000	-0.007634	 0.016514	-0.011876	-0.011869
125.000000	70.000000	-0.009082	 0.012840	-0.012958	-0.012797
125.000000	75.000000	-0.008518	 0.009570	-0.013717	-0.015140
125.000000	80.000000	-0.008016	 0.005416	-0.013723	-0.013937
125.000000	85.000000	-0.008048	-0.000477	-0.015445	-0.015269
125.000000	90.000000	-0.005164	-0.002622	-0.016176	-0.016179
125.000000	95.000000	-0.002573	-0.004673	-0.014517	-0.014276
125.000000	100.000000	-0.002976	-0.009799	-0.011304	-0.015121
125.000000	105.000000	 0.000335	-0.013544	-0.010771	-0.014097
125.000000	110.000000	 0.005508	-0.017710	-0.011540	-0.013188
125.000000	115.000000	 0.006311	-0.022709	-0.008974	-0.014782
125.000000	120.000000	 0.006120	-0.027251	-0.008877	-0.014630
125.000000	125.000000	 0.007482	-0.031296	-0.010667	-0.014960
125.000000	130.000000	 0.011169	-0.034298	-0.009383	-0.014153
125.000000	135.000000	 0.015176	-0.037618	-0.007537	-0.011438
125.000000	140.000000	 0.018566	-0.040096	-0.005947	-0.010507
125.000000	145.000000	 0.023366	-0.041384	-0.004763	-0.010522
125.000000	150.000000	 0.028512	-0.044365	-0.003560	-0.009409
125.000000	155.000000	 0.031760	-0.045781	-0.001950	-0.008182
125.000000	160.000000	 0.034288	-0.045814	-0.002124	-0.006466
125.000000	165.000000	 0.036816	-0.048167	-0.002675	-0.003799
125.000000	170.000000	 0.037027	-0.048484	-0.001083	-0.001620
125.000000	175.000000	 0.039626	-0.047167	 0.001340	-0.000630
125.000000	180.000000	-0.043249	 0.045445	-0.001687	 0.000292
130.000000	 0.000000	 0.023917	 0.013121	-0.000728	-0.001057
130.000000	 5.000000	 0.027112	 0.013298	-0.001440	-0.000371
130.000000	10.000000	 0.028945	 0.014097	-0.003463	-0.000774
130.000000	15.000000	 0.024785	 0.013932	-0.004205	-0.000628
130.000000	20.000000	 0.022371	 0.014783	-0.003781	 0.000130
130.000000	25.000000	 0.021371	 0.015977	-0.004607	-0.001017
130.000000	30.000000	 0.019531	 0.014741	-0.006233	-0.001632
130.000000	35.000000	 0.019099	 0.013759	-0.007690	-0.000561
130.000000	40.000000	 0.017668	 0.014515	-0.008982	 0.000349
130.000000	45.000000	 0.015739	 0.012941	-0.009603	-0.000563
130.000000	50.000000	 0.014876	 0.010627	-0.009354	-0.001006
130.000000	55.000000	 0.012376	 0.009784	-0.008891	 0.000806
130.000000	60.000000	 0.009701	 0.009059	-0.008733	 0.000715
130.000000	65.000000	 0.007154	 0.008784	-0.009684	-0.000585
130.000000	70.000000	 0.003861	 0.009021	-0.011313	-0.001402
130.000000	75.000000	 0.002340	 0.009629	-0.011858	-0.002521
130.000000	80.000000	 0.000867	 0.007978	-0.013017	-0.002909
130.000000	85.000000	-0.001824	 0.003305	-0.013488	-0.002872
130.000000	90.000000	-0.004011	 0.000752	-0.011117	-0.001825
130.000000	95.000000	-0.006643	-0.000208	-0.010544	-0.002241
130.000000	100.000000	-0.009210	-0.002885	-0.011474	-0.005271
130.000000	105.000000	-0.009793	-0.006072	-0.011899	-0.006054
130.000000	110.000000	-0.009763	-0.009554	-0.012839	-0.005938
130.000000	115.000000	-0.010879	-0.012591	-0.011397	-0.005881
130.000000	120.000000	-0.012835	-0.015060	-0.008788	-0.004076
130.000000	125.000000	-0.014329	-0.018040	-0.007976	-0.003526
130.000000	130.000000	-0.015259	-0.020123	-0.007179	-0.004023
130.000000	135.000000	-0.016787	-0.022255	-0.005961	-0.004493
130.000000	140.000000	-0.017212	-0.025229	-0.005250	-0.005211
130.000000	145.000000	-0.014268	-0.026728	-0.005429	-0.004583
130.000000	150.000000	-0.011087	-0.028401	-0.004692	-0.004083
130.000000	155.000000	-0.011531	-0.032271	-0.002811	-0.003906
130.000000	160.000000	-0.011298	-0.036994	-0.002477	-0.002217
130.000000	165.000000	-0.008446	-0.039800	-0.001903	-0.001081
130.000000	170.000000	-0.008139	-0.039121	-0.000586	 0.000394
130.000000	175.000000	-0.007433	-0.038333	 0.000004	 0.002124
130.000000	180.000000	 0.004160	 0.037886	-0.001465	-0.000409
135.000000	 0.000000	 0.012520	-0.023425	-0.000363	-0.001468
135.000000	 5.000000	 0.014888	-0.024736	 0.000267	-0.000759
135.000000	10.000000	 0.015569	-0.025236	 0.000043	 0.000663
135.000000	15.000000	 0.014638	-0.024028	-0.001573	 0.001720
135.000000	20.000000	 0.014458	-0.022444	-0.002758	 0.003320
135.000000	25.000000	 0.013233	-0.021026	-0.002642	 0.003985
135.000000	30.000000	 0.011968	-0.019342	-0.002278	 0.003290
135.000000	35.000000	 0.011684	-0.017348	-0.002971	 0.003660
135.000000	40.000000	 0.010526	-0.014932	-0.003960	 0.005505
135.000000	45.000000	 0.010102	-0.012968	-0.003861	 0.006749
135.000000	50.000000	 0.010210	-0.011706	-0.003487	 0.006802
135.000000	55.000000	 0.008552	-0.010195	-0.003418	 0.006477
135.000000	60.000000	 0.007716	-0.008470	-0.003212	 0.006342
135.000000	65.000000	 0.007926	-0.006715	-0.004336	 0.007484
135.000000	70.000000	 0.006569	-0.004178	-0.006388	 0.009242
135.000000	75.000000	 0.004706	-0.001349	-0.006972	 0.009892
135.000000	80.000000	 0.002778	-0.000357	-0.007619	 0.009510
135.000000	85.000000	 0.000406	-0.000142	-0.008349	 0.008896
135.000000	90.000000	-0.001510	 0.001883	-0.007668	 0.008799
135.000000	95.000000	-0.003347	 0.003877	-0.008720	 0.008558
135.000000	100.000000	-0.005846	 0.004140	-0.010605	 0.007687
135.000000	105.000000	-0.008533	 0.004009	-0.009427	 0.007258
135.000000	110.000000	-0.010338	 0.004455	-0.007639	 0.006931
135.000000	115.000000	-0.011731	 0.006254	-0.007419	 0.006819
135.000000	120.000000	-0.014138	 0.007570	-0.007832	 0.007759
135.000000	125.000000	-0.016495	 0.006138	-0.008969	 0.008368
135.000000	130.000000	-0.018437	 0.005408	-0.009710	 0.007350
135.000000	135.000000	-0.021920	 0.006513	-0.008103	 0.005484
135.000000	140.000000	-0.025126	 0.004970	-0.005678	 0.004469
135.000000	145.000000	-0.024962	 0.001571	-0.005074	 0.003894
135.000000	150.000000	-0.024554	-0.000011	-0.004712	 0.002483
135.000000	155.000000	-0.026776	-0.001357	-0.003306	 0.001891
135.000000	160.000000	-0.027483	-0.003750	-0.002345	 0.001549
135.000000	165.000000	-0.026170	-0.005296	-0.001099	-0.000469
135.000000	170.000000	-0.027265	-0.006436	 0.000162	-0.000880
135.000000	175.000000	-0.028704	-0.007666	 0.000570	 0.000279
135.000000	180.000000	 0.027791	 0.007297	-0.002087	 0.000611
140.000000	 0.000000	-0.020368	-0.009154	-0.000635	-0.001913
140.000000	 5.000000	-0.020509	-0.010161	 0.000246	-0.003272
140.000000	10.000000	-0.020805	-0.010692	 0.000776	-0.002541
140.000000	15.000000	-0.020159	-0.010110	 0.001023	-0.002012
140.000000	20.000000	-0.019052	-0.010128	 0.001141	-0.002238
140.000000	25.000000	-0.018126	-0.010691	 0.001563	-0.002400
140.000000	30.000000	-0.016793	-0.010611	 0.002106	-0.002393
140.000000	35.000000	-0.015302	-0.010627	 0.002061	-0.002400
140.000000	40.000000	-0.013807	-0.010793	 0.002088	-0.002207
140.000000	45.000000	-0.012029	-0.010012	 0.002936	-0.001908
140.000000	50.000000	-0.011453	-0.008753	 0.003302	-0.002529
140.000000	55.000000	-0.011473	-0.008010	 0.003014	-0.003686
140.000000	60.000000	-0.009070	-0.007713	 0.003788	-0.002976
140.000000	65.000000	-0.005819	-0.007119	 0.004901	-0.000624
140.000000	70.000000	-0.004683	-0.005696	 0.005045	 0.000422
140.000000	75.000000	-0.003838	-0.004507	 0.005283	 0.000240
140.000000	80.000000	-0.001542	-0.004349	 0.005608	 0.000682
140.000000	85.000000	 0.001059	-0.002943	 0.005390	 0.001186
140.000000	90.000000	 0.003165	 0.000618	 0.005397	 0.001627
140.000000	95.000000	 0.004326	 0.003133	 0.005201	 0.003113
140.000000	100.000000	 0.003916	 0.003895	 0.004359	 0.004642
140.000000	105.000000	 0.002920	 0.005703	 0.003960	 0.004872
140.000000	110.000000	 0.003171	 0.008820	 0.003911	 0.004839
140.000000	115.000000	 0.004115	 0.011516	 0.003524	 0.005640
140.000000	120.000000	 0.003836	 0.013264	 0.003183	 0.006418
140.000000	125.000000	 0.002792	 0.014796	 0.003042	 0.006252
140.000000	130.000000	 0.002387	 0.017056	 0.002996	 0.005870
140.000000	135.000000	 0.002163	 0.018748	 0.003111	 0.006174
140.000000	140.000000	 0.001295	 0.018459	 0.002844	 0.006217
140.000000	145.000000	-0.000312	 0.019064	 0.002122	 0.004872
