NUMERO DE MUESTRAS EN EL ARGUMENTO 3 ............. :   37
NUMERO DE MUESTRAS EN EL ARGUMENTO 4 ............. :   72
NUMERO DE FRECUENCIAS MEDIDAS .................... :    1
EL FICHERO SE ESTRUCTURA EN CORTES DEL ARGUMENTO . : 3 == THETA          
CADA CORTE SE BARRE EN EL ARGUMENTO .............. : 4 == PHI            


===========================================================================
=========== BLOQUE CORRESPONDIENTE A LA FRECUENCIA  32.245     ============
===========================================================================

                                         E_PH                            E_PH                   
                                 ------------------------------- -------------------------------
 THETA           PHI                P. REAL       P. IMAGINARIA     P. REAL       P. IMAGINARIA 
 --------------- --------------- --------------- --------------- --------------- ---------------
  20.0000000      110.000000    -0.660156548    -0.814637005     -2.13580060     -2.04208136    
  20.0000000      115.000000    -0.801940262     -1.03463113     -2.04670286     -1.97923470    
  20.0000000      120.000000    -0.934630275     -1.24778938     -1.94100952     -1.90186083    
  20.0000000      125.000000     -1.05671775     -1.45296466     -1.82003593     -1.81016421    
  20.0000000      130.000000     -1.16666114     -1.64883924     -1.68535936     -1.70448112    
  20.0000000      135.000000     -1.26308966     -1.83407390     -1.53868175     -1.58527136    
  20.0000000      140.000000     -1.34508336     -2.00748634     -1.38175380     -1.45296228    
  20.0000000      145.000000     -1.41237843     -2.16789770     -1.21635246     -1.30779827    
  20.0000000      150.000000     -1.46527290     -2.31379914     -1.04427993     -1.14991820    
  20.0000000      155.000000     -1.50421345     -2.44327521    -0.867398858    -0.979641080    
  20.0000000      160.000000     -1.52946079     -2.55434036    -0.687686682    -0.797758639    
  20.0000000      165.000000     -1.54115331     -2.64534736    -0.507143855    -0.605614960    
  20.0000000      170.000000     -1.53960168     -2.71512628    -0.327489972    -0.404963195    
  20.0000000      175.000000     -1.52537191     -2.76287079    -0.149933934    -0.197686002    
  20.0000000      180.000000     -1.49910545     -2.78804970     0.246263482E-01 0.144492695E-01
  20.0000000      185.000000     -1.46144736     -2.79043150     0.195070758     0.229868203    
  20.0000000      190.000000     -1.41327953     -2.77005148     0.359765202     0.447073579    
  20.0000000      195.000000     -1.35592806     -2.72696304     0.516857982     0.664470673    
  20.0000000      200.000000     -1.29099071     -2.66099048     0.664888263     0.880236268    
  20.0000000      205.000000     -1.21988225     -2.57187438     0.803102553      1.09228957    
  20.0000000      210.000000     -1.14352453     -2.45986748     0.931272864      1.29840624    
  20.0000000      215.000000     -1.06242001     -2.32617378      1.04927230      1.49646926    
  20.0000000      220.000000    -0.976955235     -2.17261624      1.15681076      1.68468714    
  20.0000000      225.000000    -0.887698531     -2.00075006      1.25349844      1.86147249    
  20.0000000      230.000000    -0.795525372     -1.81142235      1.33918345      2.02501440    
  20.0000000      235.000000    -0.701451361     -1.60530019      1.41429412      2.17305899    
  20.0000000      240.000000    -0.606227577     -1.38373160      1.47978568      2.30330205    
  20.0000000      245.000000    -0.510074794     -1.14891744      1.53653443      2.41408324    
  20.0000000      250.000000    -0.412886679    -0.903307438      1.58460641      2.50471115    
  20.0000000      255.000000    -0.314743251    -0.649051309      1.62312877      2.57514071    
  20.0000000      260.000000    -0.216126114    -0.388087213      1.65091646      2.62542820    
  20.0000000      265.000000    -0.117642775    -0.122533172      1.66719842      2.65541291    
  20.0000000      270.000000    -0.196704734E-01 0.145232126      1.67182696      2.66473961    
  20.0000000      275.000000     0.776778460E-01 0.412889063      1.66506910      2.65301800    
  20.0000000      280.000000     0.174454063     0.678407550      1.64745200      2.61997342    
  20.0000000      285.000000     0.270917177     0.939826787      1.61967552      2.56554341    
  20.0000000      290.000000     0.367535710      1.19479620      1.58227646      2.48998284    
  20.0000000      295.000000     0.464602560      1.44046605      1.53511381      2.39398456    
  20.0000000      300.000000     0.561692119      1.67395473      1.47729790      2.27873707    
  20.0000000      305.000000     0.657630742      1.89300752      1.40787518      2.14580345    
  20.0000000      310.000000     0.751230836      2.09622526      1.32670903      1.99683690    
  20.0000000      315.000000     0.842111170      2.28272557      1.23465312      1.83328629    
  20.0000000      320.000000     0.930749416      2.45162249      1.13281620      1.65631258    
  20.0000000      325.000000      1.01763439      2.60171032      1.02169251      1.46704924    
  20.0000000      330.000000      1.10233438      2.73146272     0.901023269      1.26716208    
  20.0000000      335.000000      1.18338585      2.83926105     0.770444334      1.05929494    
  20.0000000      340.000000      1.25907683      2.92382288     0.630102992     0.846742451    
  20.0000000      345.000000      1.32826459      2.98457623     0.480598718     0.632264555    
  20.0000000      350.000000      1.39037216      3.02162910     0.322501689     0.417044252    
  20.0000000      355.000000      1.44460738      3.03532028     0.156206250     0.201064721    
  25.0000000      0.00000000     0.825426400      2.71839285    -0.125250667E-01-0.141133349E-01
  25.0000000      5.00000000     0.864297807      2.69241047    -0.127326325    -0.217483640    
  25.0000000      10.0000000     0.893569052      2.64697790    -0.247053742    -0.414732099    
  25.0000000      15.0000000     0.912028134      2.58348131    -0.370163262    -0.601574600    
  25.0000000      20.0000000     0.919256866      2.50276065    -0.495609939    -0.778082728    
  25.0000000      25.0000000     0.915193617      2.40486026    -0.621820092    -0.946039438    
  25.0000000      30.0000000     0.900072634      2.29028392    -0.746785164     -1.10574281    
  25.0000000      35.0000000     0.873934209      2.16086698    -0.869046390     -1.25580668    
  25.0000000      40.0000000     0.836098671      2.01896715    -0.987566054     -1.39463842    
  25.0000000      45.0000000     0.785878301      1.86609614     -1.10059655     -1.52126765    
  25.0000000      50.0000000     0.723995566      1.70257723     -1.20568895     -1.63531601    
  25.0000000      55.0000000     0.652643859      1.52829850     -1.30110574     -1.73668075    
  25.0000000      60.0000000     0.573812008      1.34372568     -1.38642335     -1.82508814    
  25.0000000      65.0000000     0.487971902      1.15040207     -1.46126795     -1.89991963    
  25.0000000      70.0000000     0.394749463     0.950549603     -1.52408016     -1.96064878    
  25.0000000      75.0000000     0.294547200     0.746159196     -1.57276881     -2.00729394    
  25.0000000      80.0000000     0.189039066     0.538536668     -1.60630023     -2.04024887    
  25.0000000      85.0000000     0.802331865E-01 0.328541726     -1.62497783     -2.05984497    
  25.0000000      90.0000000    -0.303595439E-01 0.116887026     -1.62917686     -2.06617999    
  25.0000000      95.0000000    -0.141443461    -0.956369862E-01 -1.61844623     -2.05908871    
  25.0000000      100.000000    -0.251368999    -0.307671815     -1.59210563     -2.03820944    
  25.0000000      105.000000    -0.358219445    -0.517061591     -1.55026162     -2.00332212    
  25.0000000      110.000000    -0.460134774    -0.721658945     -1.49390399     -1.95463133    
  25.0000000      115.000000    -0.555209816    -0.920381963     -1.42439449     -1.89252388    
  25.0000000      120.000000    -0.641533017     -1.11296046     -1.34329402     -1.81713867    
  25.0000000      125.000000    -0.717852116     -1.29859078     -1.25233996     -1.72836530    
  25.0000000      130.000000    -0.783910930     -1.47537649     -1.15298665     -1.62622309    
  25.0000000      135.000000    -0.839654684     -1.64135730     -1.04603660     -1.51106870    
  25.0000000      140.000000    -0.884499371     -1.79564464    -0.932224393     -1.38345933    
  25.0000000      145.000000    -0.917913437     -1.93801510    -0.813124776     -1.24387980    
  25.0000000      150.000000    -0.940266848     -2.06749892    -0.690999448     -1.09260297    
  25.0000000      155.000000    -0.952284098     -2.18191290    -0.567793965    -0.929792166    
  25.0000000      160.000000    -0.953929543     -2.27899098    -0.444776177    -0.755886197    
  25.0000000      165.000000    -0.944779396     -2.35762596    -0.323136419    -0.572108388    
  25.0000000      170.000000    -0.925577283     -2.41771770    -0.204376101    -0.380648345    
  25.0000000      175.000000    -0.898568869     -2.45898438    -0.899440721E-01-0.184003964    
  25.0000000      180.000000    -0.865980983     -2.48027182     0.191129595E-01 0.161188450E-01
  25.0000000      185.000000    -0.828728378     -2.48019385     0.122002512     0.219055623    
  25.0000000      190.000000    -0.786936104     -2.45840049     0.218096823     0.424047917    
  25.0000000      195.000000    -0.741132081     -2.41593122     0.307253122     0.629125774    
  25.0000000      200.000000    -0.692313850     -2.35399914     0.389913291     0.831477404    
  25.0000000      205.000000    -0.641187191     -2.27259731     0.466395497      1.02861714    
  25.0000000      210.000000    -0.588125169     -2.17105913     0.536138713      1.21877468    
  25.0000000      215.000000    -0.533900321     -2.05008197     0.598057389      1.40058517    
  25.0000000      220.000000    -0.479774058     -1.91212118     0.651654661      1.57306027    
  25.0000000      225.000000    -0.426798254     -1.75910938     0.697310328      1.73544335    
  25.0000000      230.000000    -0.375713170     -1.59083092     0.735547125      1.88632107    
  25.0000000      235.000000    -0.327566355     -1.40664804     0.766835332      2.02314115    
  25.0000000      240.000000    -0.283454716     -1.20818818     0.792417407      2.14331818    
  25.0000000      245.000000    -0.243264511    -0.999104261     0.814351618      2.24562144    
  25.0000000      250.000000    -0.205496535    -0.782473326     0.833866715      2.32994509    
  25.0000000      255.000000    -0.168824241    -0.559519708     0.850198090      2.39605165    
  25.0000000      260.000000    -0.132997796    -0.330849469     0.861887395      2.44322681    
  25.0000000      265.000000    -0.977641866E-01-0.979413614E-01 0.868773401      2.47087002    
  25.0000000      270.000000    -0.618962534E-01 0.136856347     0.871731579      2.47868586    
  25.0000000      275.000000    -0.241797380E-01 0.371250808     0.870819449      2.46644974    
  25.0000000      280.000000     0.153262578E-01 0.603634119     0.864948452      2.43422985    
  25.0000000      285.000000     0.559137054E-01 0.832900822     0.853520215      2.38270330    
  25.0000000      290.000000     0.976449400E-01  1.05756879     0.837332368      2.31275773    
  25.0000000      295.000000     0.141266450      1.27515280     0.817364395      2.22490621    
  25.0000000      300.000000     0.187016875      1.48281813     0.793277204      2.11943078    
  25.0000000      305.000000     0.234363571      1.67863977     0.763604045      1.99696076    
  25.0000000      310.000000     0.282950610      1.86162710     0.727212548      1.85887444    
  25.0000000      315.000000     0.333268970      2.03052258     0.684208989      1.70733464    
  25.0000000      320.000000     0.386297435      2.18343806     0.635297537      1.54457164    
  25.0000000      325.000000     0.442608088      2.31892729     0.580453455      1.37147224    
  25.0000000      330.000000     0.501613677      2.43654919     0.518604398      1.18743336    
  25.0000000      335.000000     0.561475337      2.53579903     0.448774755     0.992899001    
  25.0000000      340.000000     0.619982362      2.61519265     0.371127158     0.791849554    
  25.0000000      345.000000     0.675843835      2.67311382     0.286445349     0.589984834    
  25.0000000      350.000000     0.729009688      2.70918107     0.194780380     0.389821112    
  25.0000000      355.000000     0.779394627      2.72408080     0.952539966E-01 0.189195499    
  30.0000000      0.00000000     0.217345521      2.32849526    -0.563119259E-02-0.812685769E-02
  30.0000000      5.00000000     0.259573042      2.31489444    -0.651369020E-01-0.192773700    
  30.0000000      10.0000000     0.296563089      2.28314877    -0.130284905    -0.370166600    
  30.0000000      15.0000000     0.326831192      2.23536086    -0.200256407    -0.536863863    
  30.0000000      20.0000000     0.350381255      2.17284036    -0.274827361    -0.697137833    
  30.0000000      25.0000000     0.367366761      2.09478998    -0.352198392    -0.853293478    
  30.0000000      30.0000000     0.378314912      2.00093770    -0.429739743     -1.00209153    
  30.0000000      35.0000000     0.383342206      1.89301610    -0.506796062     -1.14027655    
  30.0000000      40.0000000     0.380907059      1.77273500    -0.583962202     -1.26767385    
  30.0000000      45.0000000     0.369075835      1.64041758    -0.659883797     -1.38461971    
  30.0000000      50.0000000     0.347853780      1.49627054    -0.731288850     -1.49046743    
  30.0000000      55.0000000     0.318954021      1.34142578    -0.796093524     -1.58461213    
  30.0000000      60.0000000     0.283500731      1.17770612    -0.854412615     -1.66633737    
  30.0000000      65.0000000     0.241133630      1.00752032    -0.906195939     -1.73445010    
  30.0000000      70.0000000     0.191513613     0.833250940    -0.949558496     -1.78901744    
  30.0000000      75.0000000     0.135942131     0.655748904    -0.982309043     -1.83201861    
  30.0000000      80.0000000     0.770674050E-01 0.474685907     -1.00413930     -1.86465704    
  30.0000000      85.0000000     0.171216261E-01 0.290888816     -1.01624620     -1.88567674    
  30.0000000      90.0000000    -0.430835448E-01 0.106478550     -1.01904929     -1.89335656    
  30.0000000      95.0000000    -0.102962874    -0.773588866E-01 -1.01128078     -1.88736117    
  30.0000000      100.000000    -0.160800323    -0.260548204    -0.991733491     -1.86813939    
  30.0000000      105.000000    -0.214898631    -0.442216516    -0.961160302     -1.83604085    
  30.0000000      110.000000    -0.265159875    -0.620609581    -0.921610892     -1.79108405    
  30.0000000      115.000000    -0.311654270    -0.794596434    -0.874363720     -1.73279727    
  30.0000000      120.000000    -0.352659196    -0.963670254    -0.819530249     -1.66089070    
  30.0000000      125.000000    -0.386139125     -1.12660301    -0.757509768     -1.57620335    
  30.0000000      130.000000    -0.412086785     -1.28100145    -0.689686358     -1.47997904    
  30.0000000      135.000000    -0.431319445     -1.42444515    -0.617387116     -1.37259424    
  30.0000000      140.000000    -0.442959100     -1.55601954    -0.541335225     -1.25404501    
  30.0000000      145.000000    -0.445324272     -1.67623007    -0.462882072     -1.12498045    
  30.0000000      150.000000    -0.438712269     -1.78494561    -0.384677052    -0.986343503    
